BIRTH_DATE,FIRST_ENTERED_US,FIRST_NAME,GENDER,LAST_NAME,MIDDLE_NAME,SSID,STUDENT_ID,id
2/1/1349,23-JUN-95 12.00.00.000000000 AM,Ahleyza,n,Jodway,Roo,0x2fe2d9260x5fc5b24c,689925,116440
11/4/2120,08-SEP-95 12.00.00.000000000 AM,Maire,n,Morales Valdez,Miyoko,0x14e697240x29cd2e48,530112,64720
9/17/2173,13-SEP-16 12.00.00.000000000 AM,Zionmatusake,n,Harvey,Deaton,0x13989a090x27313412,994139120,58243
6/3/2889,09-JAN-04 12.00.00.000000000 AM,Aubriana,f,Greeff,Leopold,0x2b7516830x56ea2d06,806058,94128
11/14/1449,22-JAN-01 12.00.00.000000000 AM,Tupouseini,n,Kulicke,Kala,0x3573a8a10x6ae75142,754940,27080
8/11/2760,07-OCT-14 12.00.00.000000000 AM,Moy,m,Michels,Concannon,0x88a05c30x11140b86,699291,103122
1/9/1257,30-NOV-92 12.00.00.000000000 AM,Soledad,n,Olenick,Jawad,0x26629faa0x4cc53f54,487472,130296
9/7/2441,16-AUG-17 12.00.00.000000000 AM,Addily,n,Dow,Taber,0xb4359b60x1686b36c,965668,112463
1/21/2597,08-FEB-03 12.00.00.000000000 AM,Rockee,f,Reza,Stayner,0x190279bd0x3204f37a,961117,108269
11/14/2807,08-AUG-02 12.00.00.000000000 AM,Kalub,m,Resabala,Lee Edelsten,0x249f95890x493f2b12,360636,42284
8/5/1991,11-MAR-97 12.00.00.000000000 AM,Sen,n,Astorga-Ronquillo,Callahan,0x179e3b790x2f3c76f2,514666,128766
2/13/1716,20-JAN-08 12.00.00.000000000 AM,LaMya,f,Zarate-Aleta,Isamu,0x3b8c74990x7718e932,780013,91060
1/25/2955,08-MAY-04 12.00.00.000000000 AM,Daivy,f,Sholberg,Mariner,0xb80c24e0x1701849c,811412,63386
7/8/2858,17-AUG-96 12.00.00.000000000 AM,Coulson,m,Gosling,Knives,0x1f504e5a0x3ea09cb4,300906015,31871
5/17/2652,20-MAR-01 12.00.00.000000000 AM,Hannen,f,Villezcas Sanchez,Vailahi Siola'a,0x303ebb9e0x607d773c,977723,140921
9/6/1959,07-AUG-07 12.00.00.000000000 AM,Aristotle,f,Koop,Ryelee,0x14fb7bc10x29f6f782,871461258,108437
3/20/2116,02-SEP-97 12.00.00.000000000 AM,Drue,f,VanCourt,Jenny,0x29bafc000x5375f800,655132,33882
8/20/2619,24-MAR-13 12.00.00.000000000 AM,Becker,n,McKinley,Jared,0x2da89dda0x5b513bb4,483460,26670
6/1/2121,17-AUG-05 12.00.00.000000000 AM,Sonny,m,Supian,Jaye,0xac099c30x15813386,926356,64899
7/18/1319,01-JAN-07 12.00.00.000000000 AM,Elijiah,m,Patin,Klaire,0x2f7c131c0x5ef82638,682495,18798
4/23/2233,01-FEB-00 12.00.00.000000000 AM,JayBree,f,Pineda-Martinez,Maridy,0x1ed256a80x3da4ad50,835689476,51581
7/4/2531,01-APR-05 12.00.00.000000000 AM,Dheeraj,n,Sword,Robert Reynier,0x293a293e0x5274527c,830255,21469
10/4/2173,01-SEP-13 12.00.00.000000000 AM,Shyler,n,Popp,Kay Margarette,0xd73efcd0x1ae7df9a,850872,20085
7/11/2686,18-JAN-05 12.00.00.000000000 AM,Churchill,n,Renk,Hamza,0x39dd85490x73bb0a92,718955606,87592
1/5/2105,10-AUG-01 12.00.00.000000000 AM,A'marie,n,Flores Ortega,LaVerl,0x294be5ab0x5297cb56,993333,107011
3/3/1271,08-SEP-04 12.00.00.000000000 AM,Delsa,n,Cuenca,Michiel,0x227f0e060x44fe1c0c,596443,149379
4/9/2771,07-JAN-09 12.00.00.000000000 AM,Gigi,f,Tuineau,Lexani,0x2645290b0x4c8a5216,449778,124591
9/17/1415,01-NOV-94 12.00.00.000000000 AM,Talio,n,Roemmich,Michae,0x33dd032c0x67ba0658,928148,91076
7/18/2059,01-AUG-98 12.00.00.000000000 AM,Atsuko,f,Sigala,Loiza Nathaniel,0x3063941e0x60c7283c,665172,79465
5/9/2686,22-JUL-04 12.00.00.000000000 AM,Guna,m,Mahlum,Jenks,0x2fb7f49c0x5f6fe938,287633732,147536
3/14/2775,25-MAY-06 12.00.00.000000000 AM,Kaleesy,n,Mc Gregor,Lino Oliveira,0x29a9dca30x5353b946,534959,48282
2/3/2757,16-SEP-04 12.00.00.000000000 AM,Kenslie,m,Rodela,Heinz,0x3a37ab950x746f572a,661507,143403
10/5/2604,05-SEP-03 12.00.00.000000000 AM,PresLey,f,Bailey Morales,Clifford,0x20372db50x406e5b6a,534503,100524
10/9/1267,06-JUN-98 12.00.00.000000000 AM,Gunnison,m,Barenberg,Jojean,0x2a22475b0x54448eb6,831175,69047
1/25/1406,01-FEB-92 12.00.00.000000000 AM,Kaizi,m,Cumba Windwalker,Celestina,0x7f351570xfe6a2ae,642705,3761
5/12/1887,01-JAN-03 12.00.00.000000000 AM,Nyah,f,Guriuc,Anne Reasons,0x33dc53d60x67b8a7ac,600784,146587
3/26/2990,11-FEB-13 12.00.00.000000000 AM,Viiga,m,Martini,Jordan GT,0x362ca1600x6c5942c0,759794,26394
10/18/2346,08-NOV-07 12.00.00.000000000 AM,Lynsi,n,Mironchenko,Amiah,0x260bd6430x4c17ac86,702226,51205
2/4/2199,02-JUN-96 12.00.00.000000000 AM,Osevio,f,Hanzon,Dalaee,0xed1d5500x1da3aaa0,621447,7956
7/26/1845,09-MAY-96 12.00.00.000000000 AM,Azaan,m,Hapairai-Hansen,Jailyn,0xd1f4df10x1a3e9be2,828089,133775
1/27/1200,18-JUL-96 12.00.00.000000000 AM,Makenna,f,Van Cina,Olianna,0x1635bb280x2c6b7650,972810,123578
3/24/2473,23-MAY-99 12.00.00.000000000 AM,Marcie,m,McGill,Laurence Hannert,0x349879440x6930f288,332262263,84554
10/16/2162,11-JUL-16 12.00.00.000000000 AM,Kevin,n,Torres Orihuela,Carlota di Vitola,0x281dfa560x503bf4ac,889289,119124
7/10/2773,19-JUN-15 12.00.00.000000000 AM,Imeldah,f,Bernal Campos,Mayom,0xf2d5dcb0x1e5abb96,714652,31338
4/22/2278,07-FEB-95 12.00.00.000000000 AM,Delphine,n,Eggington,Dallin,0x2e8368190x5d06d032,553752,23391
10/21/1430,15-APR-03 12.00.00.000000000 AM,Pax,m,Nnah,Loeta,0x142ed1050x285da20a,964886,108699
8/12/2652,25-FEB-93 12.00.00.000000000 AM,Ulrik,n,Yeaman,Estavon,0x3a44fe6a0x7489fcd4,535502,70211
8/6/2637,06-JAN-15 12.00.00.000000000 AM,A'liana,f,Carlisle,Danton,0x2d78b9a20x5af17344,250202,107245
3/22/2067,30-MAR-88 12.00.00.000000000 AM,Adalette,n,Teuscher,Cherlam,0x28977d380x512efa70,607421,131970
8/16/2984,12-JAN-09 12.00.00.000000000 AM,Ellyse,n,Bellitti,Spence,0xde160a20x1bc2c144,546185,110452
10/9/2960,28-NOV-99 12.00.00.000000000 AM,Arielly,f,Swailes,Hunsaker,0x3a1904670x743208ce,903612406,33698
4/23/1647,01-JAN-88 12.00.00.000000000 AM,LIAM,n,Paulsen,Fa'afilimaleolo,0x3240905d0x648120ba,770435,65634
7/9/2268,30-JAN-91 12.00.00.000000000 AM,Mardie,m,Gau,Barclay,0x10f6c9320x21ed9264,522269,141732
11/17/1286,16-DEC-94 12.00.00.000000000 AM,Takaroa,f,Pantoja Lopez,Grace Richards,0x346c97960x68d92f2c,853082,123226
9/11/2602,02-JAN-06 12.00.00.000000000 AM,Admiel,n,Chesley,Toten,0x214607200x428c0e40,892717,107140
1/4/2077,27-MAY-14 12.00.00.000000000 AM,Iotua,f,Jacks,Hiroki,0x184e5f260x309cbe4c,223586988,16737
11/2/1379,10-DEC-01 12.00.00.000000000 AM,Colleen,f,Miranda,Taylor,0x35a5114e0x6b4a229c,805987,66960
11/18/1453,07-AUG-12 12.00.00.000000000 AM,Moo,f,Ledezma Sandoval,Manuelito,0xe1759e00x1c2eb3c0,751996,13757
5/15/1997,15-NOV-01 12.00.00.000000000 AM,Yaiza,m,Stricker,Aric,0x26499a3e0x4c93347c,228411874,44245
4/1/1918,22-MAR-02 12.00.00.000000000 AM,Emony Marie,m,Hovden,Joao,0x93f517f0x127ea2fe,302307,22357
4/22/1697,15-MAR-12 12.00.00.000000000 AM,Neasia,m,Brokke,Parks,0x2de72db80x5bce5b70,999378964,129658
6/17/1996,07-DEC-07 12.00.00.000000000 AM,Skyelr,m,Darii,Penina Sisilia Tupoulakepa,0x374e068e0x6e9c0d1c,253605,29129
8/6/2587,30-JUL-96 12.00.00.000000000 AM,Haiven,m,Rivas Yanagui,Zxoelle,0x1625b31c0x2c4b6638,507980,104245
10/13/1936,17-NOV-14 12.00.00.000000000 AM,Solayla,f,Fawson,Raymundo,0xaa5b43b0x154b6876,782400,105987
6/22/2786,26-MAR-03 12.00.00.000000000 AM,Cormick,f,Bedke,Jaclyn,0xa5753fa0x14aea7f4,232955,13092
6/5/2665,01-AUG-04 12.00.00.000000000 AM,Via,f,Houghton,Meliodas,0x1636ee250x2c6ddc4a,316682,44376
6/15/2772,17-NOV-97 12.00.00.000000000 AM,Brewster,m,Pink,Mckaylie,0x266021750x4cc042ea,337858,28078
6/21/1979,01-NOV-98 12.00.00.000000000 AM,M'liyah,m,Lopez Chun,JoAn,0x2399a1aa0x47334354,931078195,143301
4/7/2890,13-OCT-07 12.00.00.000000000 AM,Alissia,m,Breedlove,Everly,0x74992db0xe9325b6,435941,67715
8/16/2722,01-APR-06 12.00.00.000000000 AM,Gunnison,f,Palacios Delgado,Napua-O-Kalani,0x714d07f0xe29a0fe,743207931,18749
1/12/2112,25-AUG-03 12.00.00.000000000 AM,Eshe,m,Hambrick,Lindell,0x2e14b5940x5c296b28,712016,87983
10/24/1354,04-APR-08 12.00.00.000000000 AM,Sio,f,Mercer Rieben,CamiMae,0x22557b080x44aaf610,356641,131532
9/3/2614,09-APR-01 12.00.00.000000000 AM,Yareli,f,Lorenzana Rodriguez,David Arthur,0x341976510x6832eca2,893089,31755
7/10/2742,16-AUG-07 12.00.00.000000000 AM,Breylin,f,Swapp,Kili,0x362835f20x6c506be4,656081,99489
2/25/2684,01-FEB-00 12.00.00.000000000 AM,Kassia,n,Gratzinger,Rachelle,0x39f1b7860x73e36f0c,857175,57510
8/12/1539,22-JAN-03 12.00.00.000000000 AM,Everett,f,Lopez Torres,Craig K,0x3a7360d90x74e6c1b2,878130,37381
9/23/1776,30-JUN-89 12.00.00.000000000 AM,McKinlee,n,Walker,Ester,0x3a47e7c10x748fcf82,387976,86888
1/6/2051,04-NOV-15 12.00.00.000000000 AM,Kayzen,n,Botbyl,Norlen,0x133f60fc0x267ec1f8,964125,32680
9/25/2585,08-AUG-14 12.00.00.000000000 AM,Jakoby,n,Almutayib,Douglas Martel,0x160be9810x2c17d302,649148,142170
5/23/2560,05-SEP-97 12.00.00.000000000 AM,Skhye,n,Y,Lynn Brandon,0x1be6b2960x37cd652c,431931,76769
5/27/1714,25-FEB-16 12.00.00.000000000 AM,Emrian,n,Herrick,Mabelle,0x2966dddb0x52cdbbb6,828802,97674
5/12/2964,04-OCT-10 12.00.00.000000000 AM,Whitman,n,Rangel Lopez,Kaylina,0x31bc5eab0x6378bd56,442641,66036
2/5/2077,05-JAN-09 12.00.00.000000000 AM,Garrison,f,Buhr,Jael,0x385b36bb0x70b66d76,672594,92134
9/10/1563,11-NOV-98 12.00.00.000000000 AM,Kayzlie,n,Velasco,Jackson Ramesh,0xaa5391f0x154a723e,733656,40311
9/18/1351,16-FEB-92 12.00.00.000000000 AM,Tucker,m,Alcorn,William James,0x6f1f2d30xde3e5a6,489107,138381
2/27/2950,15-AUG-03 12.00.00.000000000 AM,Addy,n,Breeland,Simeon,0x2c07ed5e0x580fdabc,792136,12957
1/2/1329,08-AUG-96 12.00.00.000000000 AM,Coralie,n,Resendiz Barajas,Makaio,0x2b59cfd60x56b39fac,415438,103268
10/5/1999,20-MAR-01 12.00.00.000000000 AM,Herold,f,Schirmer,Joy Margaret,0x37c5a2140x6f8b4428,397158,53504
7/25/2702,01-JUL-15 12.00.00.000000000 AM,Lexlee,m,Rew,Athira,0x344b586e0x6896b0dc,314762,35783
6/15/1354,17-JUL-05 12.00.00.000000000 AM,Churchill,m,Rain,Michaelmarie,0x187b035d0x30f606ba,422617959,141400
8/25/2514,17-AUG-96 12.00.00.000000000 AM,Carden,f,Croff,Irean,0x26ac57b60x4d58af6c,515224,115381
4/25/2036,02-SEP-97 12.00.00.000000000 AM,Zaden,m,Loftus,Ray Allan,0x2aba23c20x55744784,608838,121466
6/6/2382,29-SEP-98 12.00.00.000000000 AM,Maysen,n,Remigio Duran,Ekow,0x32182d250x64305a4a,711368,143944
2/20/2888,15-JUL-01 12.00.00.000000000 AM,Avree,n,Narvaez Martinez,Shyanne,0x306028350x60c0506a,887612,146996
7/25/1203,01-OCT-15 12.00.00.000000000 AM,Eva Lynne,f,Isaksen,Case,0x21b731ef0x436e63de,884180,71805
10/13/2578,21-AUG-02 12.00.00.000000000 AM,MaddieJo,m,Demott,LANGTON,0x35929cf80x6b2539f0,589236,111718
9/27/1248,14-JAN-15 12.00.00.000000000 AM,Rozella,n,Ramirez Brito,Jaciel,0x28446cda0x5088d9b4,731273,6160
4/12/2135,09-NOV-09 12.00.00.000000000 AM,LaTrell,m,Dykman,Carmond,0x32c796550x658f2caa,48195744,28577
9/1/2751,18-OCT-99 12.00.00.000000000 AM,Annora,f,McFerson,Tonata,0x347ba0580x68f740b0,279739475,60178
6/22/1506,15-APR-02 12.00.00.000000000 AM,Malik,f,Masciotra,Merlin Theodore,0x2748d1640x4e91a2c8,824951,140780
5/3/1620,15-OCT-09 12.00.00.000000000 AM,Kaleiki,f,Hilyard,Idony,0x1abe7ec20x357cfd84,498894,36887
5/2/1739,11-AUG-10 12.00.00.000000000 AM,Ossian,n,Lembke,Olataga Matakimoana,0xb4fa50f0x169f4a1e,296087,52160
7/13/1516,01-AUG-14 12.00.00.000000000 AM,Victoriah,n,Cortes-Avila,Lehi,0x8e9257a0x11d24af4,929521,83882
7/26/1409,16-NOV-07 12.00.00.000000000 AM,Zeffeniah,f,Jimenez Avendano,Jean Louise,0x279b4e5e0x4f369cbc,344487,12057
5/21/2191,27-AUG-00 12.00.00.000000000 AM,Deano,n,Vanleuven,James Aquino,0x3aa8b92d0x7551725a,782776,102173
5/22/1319,19-JAN-16 12.00.00.000000000 AM,Lennin,m,Edler,Neum,0x13773cdf0x26ee79be,720622,18685
11/11/2759,09-MAY-88 12.00.00.000000000 AM,Tullio,m,Rispoli,Mac Jr,0x129643540x252c86a8,453347,29096
10/24/1311,15-APR-05 12.00.00.000000000 AM,Rauzyn,m,Howse,Leohn Klaus,0x3187d1280x630fa250,912910,29498
11/2/2580,03-MAR-05 12.00.00.000000000 AM,Catesby,n,Garcia Castillo,Walden,0x387b0b1d0x70f6163a,641025,86452
10/25/2991,22-FEB-12 12.00.00.000000000 AM,Corrine,n,Olvera Villa,Michaela Grace,0x2dfb65170x5bf6ca2e,605889,17240
10/21/2686,04-JUL-98 12.00.00.000000000 AM,Clio,f,Leydsman,James Iralupe,0x3b9288f80x772511f0,289001,4928
5/11/1403,18-AUG-03 12.00.00.000000000 AM,Willhelm,n,Weteling,Emilee,0x27d131ca0x4fa26394,844892,43853
3/14/1228,02-AUG-16 12.00.00.000000000 AM,Kendan,m,Belarmino,Hermance,0x3899bb9a0x71337734,241521,46019
11/3/2748,19-AUG-12 12.00.00.000000000 AM,Andre,f,Uken,Yisel,0x26c6181d0x4d8c303a,256569,63115
4/24/1681,03-NOV-93 12.00.00.000000000 AM,Argerie,n,Zacarias-Carrillo,Fa'afusi Trojan,0x1380d4910x2701a922,459892,137799
4/25/1626,03-MAR-03 12.00.00.000000000 AM,Ruby Mae,n,Pandiangan,Nicky,0x12eacbdf0x25d597be,698463,99761
1/21/1677,14-APR-14 12.00.00.000000000 AM,Zahaira,n,Terkelson,Lemore,0x91608980x122c1130,957346,102720
1/20/2164,17-MAR-10 12.00.00.000000000 AM,Muaimalae,n,Camacho Rodriguez,BreLynn,0x8f332f20x11e665e4,622696,94743
8/17/2145,23-AUG-04 12.00.00.000000000 AM,Cruze,f,Waters,Margarite,0x9ec8d570x13d91aae,631414,62063
5/19/2570,05-JUL-07 12.00.00.000000000 AM,Piston,f,Ramirez Islas,Abdelsamat,0x20367f820x406cff04,498209471,31225
4/26/1354,31-JUL-95 12.00.00.000000000 AM,Saphire,f,Kacher,Neveah Ray,0x2594d7cb0x4b29af96,497897,29860
9/10/2797,14-OCT-05 12.00.00.000000000 AM,Rolon,m,Keller,Penina Sisilia Tupoulakepa,0x2559488d0x4ab2911a,660175324,69354
5/9/1547,02-DEC-01 12.00.00.000000000 AM,Estefany,m,Leck,Dirk,0x183f1e300x307e3c60,642660741,111542
9/21/2231,17-JAN-06 12.00.00.000000000 AM,Jingxuan,n,Galvan Islas,Elijah Eugene,0x37bfb6630x6f7f6cc6,600560476,135720
9/12/2953,25-SEP-12 12.00.00.000000000 AM,Ashyr,m,Buehner,Earl Lynn,0x3366f62a0x66cdec54,244865,103732
9/26/2973,20-APR-04 12.00.00.000000000 AM,Awapuhi,m,Lewellyn,Swzyy,0x161456330x2c28ac66,967907,70609
8/16/1670,07-MAR-16 12.00.00.000000000 AM,Garry,m,Kamlan,Kristyne,0x9dd192d0x13ba325a,850388,10383
6/8/2781,31-DEC-02 12.00.00.000000000 AM,Manahil,m,Odia,Oliveira,0xf3fd23e0x1e7fa47c,313982,43462
1/17/1638,08-MAR-94 12.00.00.000000000 AM,AVA,f,Leha'uli,Ander,0x1d239f4d0x3a473e9a,881853,115489
8/3/1475,15-DEC-06 12.00.00.000000000 AM,Abrahm,m,Marquez Carrillo,LittleBear,0x93787cd0x126f0f9a,846002828,141872
6/16/2974,23-APR-04 12.00.00.000000000 AM,Kosette,f,Acosta Zuniga,Leavit,0x174189df0x2e8313be,351404,72797
5/27/2369,31-AUG-94 12.00.00.000000000 AM,Corey,n,Kirstine,Hilina'iinameaonalani,0x3abe07940x757c0f28,359599,118581
4/17/1263,21-AUG-03 12.00.00.000000000 AM,Elyas,f,Shi,Alanna,0xc073a260x180e744c,518550,49859
11/4/1996,14-MAR-06 12.00.00.000000000 AM,Louie,f,Yambao,Iradukunda,0x1f23e72c0x3e47ce58,336390,77617
11/15/2183,07-JUN-12 12.00.00.000000000 AM,Wrenli,f,Rolow,Phouban,0x2cfd291b0x59fa5236,840259,87266
11/5/2235,15-NOV-00 12.00.00.000000000 AM,Eileen,f,Millar,Kean,0xb9d21eb0x173a43d6,526280,82982
7/4/1601,07-NOV-03 12.00.00.000000000 AM,Cambree,f,Izquierdo Banchon,Tuva,0x11b7286f0x236e50de,299459,132084
2/22/2171,13-OCT-14 12.00.00.000000000 AM,Ovela,m,Ringewold,Laurel Hope,0xf779bec0x1eef37d8,892336,130427
7/26/1220,18-SEP-07 12.00.00.000000000 AM,Roselie,n,McMonigle,Michael Oliveira,0x1e1e0d770x3c3c1aee,943490,141615
2/9/2728,17-DEC-05 12.00.00.000000000 AM,Timen,m,Chavez Bedolla,Murray,0x12822df60x25045bec,968034,114800
2/2/1916,02-FEB-01 12.00.00.000000000 AM,Samule,m,Thredgold,Elisapeta,0x28ea75830x51d4eb06,641282,29399
9/3/1710,18-AUG-06 12.00.00.000000000 AM,Khove,n,Ramirez Aldama,Mae-Tian,0x103fe13a0x207fc274,456826022,28359
6/6/2845,28-JAN-02 12.00.00.000000000 AM,Azora,m,Kaur,Mark Dean,0x2bfaa7dd0x57f54fba,854878,22602
2/13/2870,01-SEP-07 12.00.00.000000000 AM,Addley,m,VanCourt,Vadimovna,0x2accbfaf0x55997f5e,384970,84775
3/16/2341,01-MAR-96 12.00.00.000000000 AM,Yulia,n,Christmas,Davin,0x12bb36440x25766c88,745965,19702
8/7/2702,21-FEB-01 12.00.00.000000000 AM,Loraleann,m,Weatherbie,Calen,0x28b15d2c0x5162ba58,234328,128514
2/19/1314,11-OCT-00 12.00.00.000000000 AM,Kara,f,Zavala Cendejas,Calixto,0x32428fe30x64851fc6,836998,136844
9/3/1625,20-AUG-90 12.00.00.000000000 AM,Klair,m,Martinez Lopez,Lacie Jean,0x134ad5730x2695aae6,701529,104966
4/11/2741,23-JAN-17 12.00.00.000000000 AM,Klair,m,Pompa,Kohle,0x2f9076060x5f20ec0c,278481,98155
9/5/1346,13-OCT-15 12.00.00.000000000 AM,Clio,f,Shupp,La-Treece,0x263d45c60x4c7a8b8c,960011,104367
3/5/2624,26-AUG-97 12.00.00.000000000 AM,Shaelynne,n,Rector,Elisabet,0x37332ced0x6e6659da,248715,68000
3/15/1603,07-JAN-02 12.00.00.000000000 AM,Kealohapauole,f,Elbegbayan,Dean Paul,0x1296373f0x252c6e7e,272614,93547
9/26/2023,08-DEC-14 12.00.00.000000000 AM,Savina,n,Shepardson,Rocio,0x29cbbefb0x53977df6,804129,23813
4/14/2983,26-MAR-03 12.00.00.000000000 AM,Mica,n,Gamez,Justyn,0x9bdffba0x137bff74,317065,120016
2/23/1669,20-SEP-11 12.00.00.000000000 AM,Safiyah,f,Spain,Robynn,0x1c9a69fa0x3934d3f4,988284,27920
11/11/2940,21-JUN-99 12.00.00.000000000 AM,Staheli,f,Ortega Vazquez,Thunderwolf,0x1f9fa0c00x3f3f4180,297617,44194
5/23/2063,06-OCT-14 12.00.00.000000000 AM,Dilkina,f,Porras Patino,Adeliene,0x2148f93f0x4291f27e,424164,108014
11/18/2037,21-AUG-07 12.00.00.000000000 AM,Emilie-Rose,f,Gillom,Craige,0x11527cac0x22a4f958,296065,2243
7/25/1516,30-JUL-02 12.00.00.000000000 AM,Beckett,m,Villa Fernandez,Higham,0x1654b6b80x2ca96d70,374744,119798
7/9/1670,30-NOV-92 12.00.00.000000000 AM,Garret,n,Cottom,Skyler,0x71722fb0xe2e45f6,264742,88203
2/14/2990,01-MAY-17 12.00.00.000000000 AM,AnavaOtaua,n,Otterstrom,Shaw,0x220afbf90x4415f7f2,672856,36378
9/2/2199,01-OCT-91 12.00.00.000000000 AM,Leilah,f,Ademi,Denali,0x3aeb56530x75d6aca6,848155324,78934
2/1/2650,26-JUN-14 12.00.00.000000000 AM,Aylan,f,Lupresto,Beau R,0x9c8c0450x1391808a,290410,136484
4/1/1528,05-NOV-07 12.00.00.000000000 AM,Race,f,Ziegenbusch,Jianli,0x136430f80x26c861f0,332513058,84271
7/19/1926,29-SEP-98 12.00.00.000000000 AM,Syra,f,Flores Polo,Jacklin,0x32db0d680x65b61ad0,384058,379
4/19/1646,06-JUN-90 12.00.00.000000000 AM,Manulasi,m,Masina-Folau,Nancy Rose,0x29071ee60x520e3dcc,370493,118883
3/4/2766,09-AUG-16 12.00.00.000000000 AM,Ruka,n,Oseguera,Robert Gordon,0x2d7553fe0x5aeaa7fc,261325248,144133
3/4/1254,01-JUN-07 12.00.00.000000000 AM,Maiya,f,Rin,Kelly Floyd,0x3898f9300x7131f260,625490,125359
9/6/1287,12-JAN-04 12.00.00.000000000 AM,Dashell,m,Kanosh-John,Norvella,0x103607200x206c0e40,415372,123914
4/21/1484,01-FEB-06 12.00.00.000000000 AM,Ahren,m,Stands,Stinger,0x2bd4ce790x57a99cf2,818165,69916
8/14/2999,11-SEP-01 12.00.00.000000000 AM,Yui,m,Cracraft,Jubilee,0x363ba2b90x6c774572,759432,69465
6/15/1310,21-DEC-99 12.00.00.000000000 AM,Roan,n,Perez Reyes,McLloyd,0xeb15b1a0x1d62b634,728163386,44250
6/19/2096,08-AUG-08 12.00.00.000000000 AM,Benedict,m,Ewert,Padraig Carl,0x2d042f520x5a085ea4,387043,29782
4/10/2513,01-OCT-04 12.00.00.000000000 AM,Sheylynn,f,Morales-Del Cid,Kareena,0x31695fbb0x62d2bf76,677224694,47902
7/6/2139,27-SEP-01 12.00.00.000000000 AM,Mavery,n,Caplin,Sarah-Jean,0x1274ba2d0x24e9745a,419622,97554
4/17/1734,09-SEP-08 12.00.00.000000000 AM,Ishak,f,Batton,Tuyen,0x180bc6140x30178c28,331948659,58555
9/17/2309,30-SEP-95 12.00.00.000000000 AM,Lexus,n,Salazar Chacon,Bash,0x7ed8c720xfdb18e4,762460,29059
2/19/2139,21-AUG-07 12.00.00.000000000 AM,Angelyka,n,Orea-Sepulveda,Yumiko,0x114b38490x22967092,581480,96930
2/19/2408,25-AUG-98 12.00.00.000000000 AM,Karisma,f,Ssempala,Proctor,0x342eca370x685d946e,452145350,29548
10/23/2967,01-SEP-03 12.00.00.000000000 AM,Birgitta,m,Altamirano Diaz,Salve,0x1622047e0x2c4408fc,275702,12249
4/20/1736,17-MAR-95 12.00.00.000000000 AM,Giuliana,m,Savini,Reginaldo,0x302078040x6040f008,739896,73373
6/7/1778,17-NOV-03 12.00.00.000000000 AM,Emmry,f,Lomax,Kassidy,0x21419bcd0x4283379a,750762,121793
6/12/2150,16-MAY-01 12.00.00.000000000 AM,ReaLynn,n,DeCou,Leyla,0x32f564d50x65eac9aa,867962,31106
3/6/2133,04-AUG-17 12.00.00.000000000 AM,Agie,m,Martinez Soto,Melody Corrin,0x1f4c9e630x3e993cc6,702741,138536
2/22/1860,30-JAN-91 12.00.00.000000000 AM,A'marie,f,Marvullo,Karenn,0x1515a0190x2a2b4032,545678,7537
7/9/2030,01-JUN-99 12.00.00.000000000 AM,Alaia,m,Merriam,Valley,0x100944f50x201289ea,820140,81644
2/17/2278,23-SEP-96 12.00.00.000000000 AM,Mattea,m,Duvall,Lorin,0xf1558cf0x1e2ab19e,211114247,87025
1/19/1212,20-JAN-12 12.00.00.000000000 AM,Brenda,m,Tagg,Ayven,0xf998d930x1f331b26,441550,31521
2/8/2170,01-MAY-01 12.00.00.000000000 AM,Melladie,n,Ulm,Ierita,0x282120450x5042408a,598666519,101050
4/7/2208,25-OCT-02 12.00.00.000000000 AM,Nohea,m,Sandoval Pablo,Brahm,0x2ed2161a0x5da42c34,965623,130343
1/1/2433,05-AUG-00 12.00.00.000000000 AM,Taviah,f,Reynoso Preciado,Marolyn,0x1274ea070x24e9d40e,638326633,43019
5/6/2924,08-MAR-01 12.00.00.000000000 AM,Evivianna,n,Robledo-Dunn,David Sant,0x29d5ae380x53ab5c70,786072,74761
3/1/1789,27-MAY-14 12.00.00.000000000 AM,Maine,n,Bernhard,Jona Christopher,0x19cae3340x3395c668,629353290,133094
2/3/1795,28-JUL-97 12.00.00.000000000 AM,Hogan,n,World,William Alan,0x2fb564950x5f6ac92a,807451,17441
3/3/1381,02-SEP-98 12.00.00.000000000 AM,Flynn,m,Gorriti Iglesias,Raphael,0x213081340x42610268,517140,28711
5/7/1621,18-SEP-01 12.00.00.000000000 AM,Huey,f,Ahlgren,Cato,0x1a2d73b50x345ae76a,806625,140167
3/23/1890,23-JUL-96 12.00.00.000000000 AM,Fionn,n,Stolworthy,Kitita,0x133eea050x267dd40a,440411316,73752
6/9/2855,11-MAY-17 12.00.00.000000000 AM,Talbot,n,Balladarez,Pele,0x1372cab00x26e59560,360075,89857
9/9/1332,04-JAN-07 12.00.00.000000000 AM,Eliiana,n,Pettingill,Hope Christine,0x222c85f60x44590bec,155866634,28101
7/8/2263,20-DEC-04 12.00.00.000000000 AM,Serena,f,Juarez Dimas,Yahya,0x87607c40x10ec0f88,602907,26907
11/27/1889,26-SEP-06 12.00.00.000000000 AM,Aspenn,m,O'Gara,Heinakau,0x397437410x72e86e82,916225410,43510
4/4/2454,06-AUG-03 12.00.00.000000000 AM,Soohan,m,Escobar Gonzalez,Michael Danger,0x151a158a0x2a342b14,369130095,75634
2/7/1944,19-JUL-00 12.00.00.000000000 AM,Madaleigh,m,Muhsin,Jomar,0x12c088060x2581100c,923024,6540
